Date	Time	Barcode	Cycle	Info	
9/18/2017	11:45:11.024	CB1C1ANXX	202	Start Imaging	
9/18/2017	12:00:36.675	CB1C1ANXX	202	End Imaging	
9/18/2017	12:00:46.535	CB1C1ANXX	203	Start chemistry	
9/18/2017	12:05:05.315	CB1C1ANXX	203	End chemistry	
9/18/2017	12:18:02.366	CB1C1ANXX	203	Start Imaging	
9/18/2017	12:33:43.757	CB1C1ANXX	203	End Imaging	
9/18/2017	12:33:55.241	CB1C1ANXX	204	Start chemistry	
9/18/2017	12:38:15.431	CB1C1ANXX	204	End chemistry	
9/18/2017	12:51:04.616	CB1C1ANXX	204	Start Imaging	
9/18/2017	13:06:40.712	CB1C1ANXX	204	End Imaging	
9/18/2017	13:06:52.684	CB1C1ANXX	205	Start chemistry	
9/18/2017	13:11:12.596	CB1C1ANXX	205	End chemistry	
9/18/2017	13:24:24.596	CB1C1ANXX	205	Start Imaging	
9/18/2017	13:39:42.844	CB1C1ANXX	205	End Imaging	
9/18/2017	13:39:52.184	CB1C1ANXX	206	Start chemistry	
9/18/2017	13:44:09.222	CB1C1ANXX	206	End chemistry	
9/18/2017	13:57:18.027	CB1C1ANXX	206	Start Imaging	
9/18/2017	14:13:00.215	CB1C1ANXX	206	End Imaging	
9/18/2017	14:13:10.854	CB1C1ANXX	207	Start chemistry	
9/18/2017	14:17:28.821	CB1C1ANXX	207	End chemistry	
9/18/2017	14:30:25.602	CB1C1ANXX	207	Start Imaging	
9/18/2017	14:45:45.736	CB1C1ANXX	207	End Imaging	
9/18/2017	14:45:56.736	CB1C1ANXX	208	Start chemistry	
9/18/2017	14:50:13.087	CB1C1ANXX	208	End chemistry	
9/18/2017	15:03:03.220	CB1C1ANXX	208	Start Imaging	
9/18/2017	15:18:49.222	CB1C1ANXX	208	End Imaging	
9/18/2017	15:19:02.739	CB1C1ANXX	209	Start chemistry	
9/18/2017	15:23:25.420	CB1C1ANXX	209	End chemistry	
9/18/2017	15:36:16.974	CB1C1ANXX	209	Start Imaging	
9/18/2017	15:51:47.867	CB1C1ANXX	209	End Imaging	
9/18/2017	15:51:59.408	CB1C1ANXX	210	Start chemistry	
9/18/2017	15:56:21.541	CB1C1ANXX	210	End chemistry	
9/18/2017	16:09:21.592	CB1C1ANXX	210	Start Imaging	
9/18/2017	16:25:13.816	CB1C1ANXX	210	End Imaging	
9/18/2017	16:25:23.798	CB1C1ANXX	211	Start chemistry	
9/18/2017	16:29:43.748	CB1C1ANXX	211	End chemistry	
9/18/2017	16:42:59.671	CB1C1ANXX	211	Start Imaging	
9/18/2017	16:58:43.360	CB1C1ANXX	211	End Imaging	
9/18/2017	16:58:57.230	CB1C1ANXX	212	Start chemistry	
9/18/2017	17:03:15.953	CB1C1ANXX	212	End chemistry	
9/18/2017	17:16:24.257	CB1C1ANXX	212	Start Imaging	
9/18/2017	17:31:53.290	CB1C1ANXX	212	End Imaging	
9/18/2017	17:32:04.746	CB1C1ANXX	213	Start chemistry	
9/18/2017	17:36:23.526	CB1C1ANXX	213	End chemistry	
9/18/2017	17:49:46.027	CB1C1ANXX	213	Start Imaging	
9/18/2017	18:05:22.634	CB1C1ANXX	213	End Imaging	
9/18/2017	18:05:33.278	CB1C1ANXX	214	Start chemistry	
9/18/2017	18:09:52.108	CB1C1ANXX	214	End chemistry	
9/18/2017	18:22:59.878	CB1C1ANXX	214	Start Imaging	
9/18/2017	18:38:32.873	CB1C1ANXX	214	End Imaging	
9/18/2017	18:38:44.078	CB1C1ANXX	215	Start chemistry	
9/18/2017	18:43:01.913	CB1C1ANXX	215	End chemistry	
9/18/2017	18:56:30.115	CB1C1ANXX	215	Start Imaging	
9/18/2017	19:12:02.766	CB1C1ANXX	215	End Imaging	
9/18/2017	19:12:13.859	CB1C1ANXX	216	Start chemistry	
9/18/2017	19:16:32.785	CB1C1ANXX	216	End chemistry	
9/18/2017	19:29:47.575	CB1C1ANXX	216	Start Imaging	
9/18/2017	19:45:18.662	CB1C1ANXX	216	End Imaging	
9/18/2017	19:45:30.603	CB1C1ANXX	217	Start chemistry	
9/18/2017	19:49:50.894	CB1C1ANXX	217	End chemistry	
9/18/2017	20:03:18.129	CB1C1ANXX	217	Start Imaging	
9/18/2017	20:19:06.563	CB1C1ANXX	217	End Imaging	
9/18/2017	20:19:21.816	CB1C1ANXX	218	Start chemistry	
9/18/2017	20:23:43.273	CB1C1ANXX	218	End chemistry	
9/18/2017	20:36:42.135	CB1C1ANXX	218	Start Imaging	
9/18/2017	20:52:20.836	CB1C1ANXX	218	End Imaging	
9/18/2017	20:52:31.699	CB1C1ANXX	219	Start chemistry	
9/18/2017	20:56:50.227	CB1C1ANXX	219	End chemistry	
9/18/2017	21:10:08.425	CB1C1ANXX	219	Start Imaging	
9/18/2017	21:26:06.403	CB1C1ANXX	219	End Imaging	
9/18/2017	21:26:19.251	CB1C1ANXX	220	Start chemistry	
9/18/2017	21:30:41.964	CB1C1ANXX	220	End chemistry	
9/18/2017	21:44:03.250	CB1C1ANXX	220	Start Imaging	
9/18/2017	21:59:36.830	CB1C1ANXX	220	End Imaging	
9/18/2017	21:59:48.000	CB1C1ANXX	221	Start chemistry	
9/18/2017	22:04:09.202	CB1C1ANXX	221	End chemistry	
9/18/2017	22:17:38.890	CB1C1ANXX	221	Start Imaging	
9/18/2017	22:33:17.583	CB1C1ANXX	221	End Imaging	
9/18/2017	22:33:32.873	CB1C1ANXX	222	Start chemistry	
9/18/2017	22:37:50.430	CB1C1ANXX	222	End chemistry	
9/18/2017	22:50:35.345	CB1C1ANXX	222	Start Imaging	
9/18/2017	23:06:07.826	CB1C1ANXX	222	End Imaging	
9/18/2017	23:06:20.152	CB1C1ANXX	223	Start chemistry	
9/18/2017	23:10:40.624	CB1C1ANXX	223	End chemistry	
9/18/2017	23:24:09.720	CB1C1ANXX	223	Start Imaging	
9/18/2017	23:39:54.076	CB1C1ANXX	223	End Imaging	
9/18/2017	23:40:11.319	CB1C1ANXX	224	Start chemistry	
9/18/2017	23:44:28.998	CB1C1ANXX	224	End chemistry	
9/18/2017	23:57:51.300	CB1C1ANXX	224	Start Imaging	
9/19/2017	00:13:25.274	CB1C1ANXX	224	End Imaging	
9/19/2017	00:13:37.744	CB1C1ANXX	225	Start chemistry	
9/19/2017	00:17:56.893	CB1C1ANXX	225	End chemistry	
9/19/2017	00:31:36.127	CB1C1ANXX	225	Start Imaging	
9/19/2017	00:47:03.832	CB1C1ANXX	225	End Imaging	
9/19/2017	00:47:16.837	CB1C1ANXX	226	Start chemistry	
9/19/2017	00:51:38.021	CB1C1ANXX	226	End chemistry	
9/19/2017	01:05:04.983	CB1C1ANXX	226	Start Imaging	
9/19/2017	01:20:56.371	CB1C1ANXX	226	End Imaging	
9/19/2017	01:21:08.310	CB1C1ANXX	227	Start chemistry	
9/19/2017	01:25:25.084	CB1C1ANXX	227	End chemistry	
9/19/2017	01:38:41.398	CB1C1ANXX	227	Start Imaging	
9/19/2017	01:54:31.349	CB1C1ANXX	227	End Imaging	
9/19/2017	01:54:44.210	CB1C1ANXX	228	Start chemistry	
9/19/2017	01:59:05.059	CB1C1ANXX	228	End chemistry	
9/19/2017	02:12:29.510	CB1C1ANXX	228	Start Imaging	
9/19/2017	02:28:10.354	CB1C1ANXX	228	End Imaging	
9/19/2017	02:28:22.277	CB1C1ANXX	229	Start chemistry	
9/19/2017	02:32:40.300	CB1C1ANXX	229	End chemistry	
9/19/2017	02:46:22.571	CB1C1ANXX	229	Start Imaging	
9/19/2017	03:02:13.391	CB1C1ANXX	229	End Imaging	
9/19/2017	03:02:25.241	CB1C1ANXX	230	Start chemistry	
9/19/2017	03:06:45.455	CB1C1ANXX	230	End chemistry	
9/19/2017	03:20:08.855	CB1C1ANXX	230	Start Imaging	
9/19/2017	03:36:04.056	CB1C1ANXX	230	End Imaging	
9/19/2017	03:36:17.368	CB1C1ANXX	231	Start chemistry	
9/19/2017	03:40:36.487	CB1C1ANXX	231	End chemistry	
9/19/2017	03:54:21.125	CB1C1ANXX	231	Start Imaging	
9/19/2017	04:10:19.803	CB1C1ANXX	231	End Imaging	
9/19/2017	04:10:32.046	CB1C1ANXX	232	Start chemistry	
9/19/2017	04:14:50.172	CB1C1ANXX	232	End chemistry	
9/19/2017	04:28:25.129	CB1C1ANXX	232	Start Imaging	
9/19/2017	04:44:29.491	CB1C1ANXX	232	End Imaging	
9/19/2017	04:44:41.603	CB1C1ANXX	233	Start chemistry	
9/19/2017	04:49:00.492	CB1C1ANXX	233	End chemistry	
9/19/2017	05:02:30.905	CB1C1ANXX	233	Start Imaging	
9/19/2017	05:18:25.321	CB1C1ANXX	233	End Imaging	
9/19/2017	05:18:37.704	CB1C1ANXX	234	Start chemistry	
9/19/2017	05:22:56.382	CB1C1ANXX	234	End chemistry	
9/19/2017	05:36:37.183	CB1C1ANXX	234	Start Imaging	
9/19/2017	05:52:37.312	CB1C1ANXX	234	End Imaging	
9/19/2017	05:52:49.439	CB1C1ANXX	235	Start chemistry	
9/19/2017	05:57:09.285	CB1C1ANXX	235	End chemistry	
9/19/2017	06:11:01.900	CB1C1ANXX	235	Start Imaging	
9/19/2017	06:26:48.337	CB1C1ANXX	235	End Imaging	
9/19/2017	06:27:02.081	CB1C1ANXX	236	Start chemistry	
9/19/2017	06:31:19.584	CB1C1ANXX	236	End chemistry	
9/19/2017	06:45:06.416	CB1C1ANXX	236	Start Imaging	
9/19/2017	07:01:05.797	CB1C1ANXX	236	End Imaging	
9/19/2017	07:01:19.577	CB1C1ANXX	237	Start chemistry	
9/19/2017	07:05:39.605	CB1C1ANXX	237	End chemistry	
9/19/2017	07:19:30.413	CB1C1ANXX	237	Start Imaging	
9/19/2017	07:35:20.784	CB1C1ANXX	237	End Imaging	
9/19/2017	07:35:34.964	CB1C1ANXX	238	Start chemistry	
9/19/2017	07:39:55.696	CB1C1ANXX	238	End chemistry	
9/19/2017	07:53:40.634	CB1C1ANXX	238	Start Imaging	
9/19/2017	08:09:26.184	CB1C1ANXX	238	End Imaging	
9/19/2017	08:09:37.803	CB1C1ANXX	239	Start chemistry	
9/19/2017	08:13:56.886	CB1C1ANXX	239	End chemistry	
9/19/2017	08:28:10.774	CB1C1ANXX	239	Start Imaging	
9/19/2017	08:43:59.845	CB1C1ANXX	239	End Imaging	
9/19/2017	08:44:13.000	CB1C1ANXX	240	Start chemistry	
9/19/2017	08:48:34.113	CB1C1ANXX	240	End chemistry	
9/19/2017	09:02:19.802	CB1C1ANXX	240	Start Imaging	
9/19/2017	09:18:35.069	CB1C1ANXX	240	End Imaging	
9/19/2017	09:18:46.655	CB1C1ANXX	241	Start chemistry	
9/19/2017	09:23:05.755	CB1C1ANXX	241	End chemistry	
9/19/2017	09:36:50.291	CB1C1ANXX	241	Start Imaging	
9/19/2017	09:53:09.893	CB1C1ANXX	241	End Imaging	
9/19/2017	09:53:22.064	CB1C1ANXX	242	Start chemistry	
9/19/2017	09:57:39.872	CB1C1ANXX	242	End chemistry	
9/19/2017	10:10:43.234	CB1C1ANXX	242	Start Imaging	
9/19/2017	10:27:24.865	CB1C1ANXX	242	End Imaging	
9/19/2017	10:27:35.337	CB1C1ANXX	243	Start chemistry	
9/19/2017	10:31:51.772	CB1C1ANXX	243	End chemistry	
9/19/2017	10:45:52.099	CB1C1ANXX	243	Start Imaging	
9/19/2017	11:02:51.344	CB1C1ANXX	243	End Imaging	
9/19/2017	11:03:03.637	CB1C1ANXX	244	Start chemistry	
9/19/2017	11:07:23.227	CB1C1ANXX	244	End chemistry	
9/19/2017	11:21:26.318	CB1C1ANXX	244	Start Imaging	
9/19/2017	11:38:01.309	CB1C1ANXX	244	End Imaging	
9/19/2017	11:38:15.100	CB1C1ANXX	245	Start chemistry	
9/19/2017	11:42:35.438	CB1C1ANXX	245	End chemistry	
9/19/2017	11:56:00.711	CB1C1ANXX	245	Start Imaging	
9/19/2017	12:12:43.104	CB1C1ANXX	245	End Imaging	
9/19/2017	12:12:55.217	CB1C1ANXX	246	Start chemistry	
9/19/2017	12:17:14.293	CB1C1ANXX	246	End chemistry	
9/19/2017	12:31:02.796	CB1C1ANXX	246	Start Imaging	
9/19/2017	12:47:28.598	CB1C1ANXX	246	End Imaging	
9/19/2017	12:47:41.301	CB1C1ANXX	247	Start chemistry	
9/19/2017	12:52:00.188	CB1C1ANXX	247	End chemistry	
9/19/2017	13:05:52.439	CB1C1ANXX	247	Start Imaging	
9/19/2017	13:21:58.777	CB1C1ANXX	247	End Imaging	
9/19/2017	13:22:11.847	CB1C1ANXX	248	Start chemistry	
9/19/2017	13:26:34.067	CB1C1ANXX	248	End chemistry	
9/19/2017	13:41:03.558	CB1C1ANXX	248	Start Imaging	
9/19/2017	13:57:14.707	CB1C1ANXX	248	End Imaging	
9/19/2017	13:57:27.247	CB1C1ANXX	249	Start chemistry	
9/19/2017	14:01:46.416	CB1C1ANXX	249	End chemistry	
9/19/2017	14:15:34.165	CB1C1ANXX	249	Start Imaging	
9/19/2017	14:32:10.758	CB1C1ANXX	249	End Imaging	
9/19/2017	14:32:23.241	CB1C1ANXX	250	Start chemistry	
9/19/2017	14:36:41.799	CB1C1ANXX	250	End chemistry	
9/19/2017	14:50:50.296	CB1C1ANXX	250	Start Imaging	
9/19/2017	15:06:54.751	CB1C1ANXX	250	End Imaging	
9/19/2017	15:07:07.816	CB1C1ANXX	251	Start chemistry	
9/19/2017	15:11:28.689	CB1C1ANXX	251	End chemistry	
9/19/2017	15:25:28.310	CB1C1ANXX	251	Start Imaging	
9/19/2017	15:41:28.755	CB1C1ANXX	251	End Imaging	
9/19/2017	15:41:41.675	CB1C1ANXX	252	Start chemistry	
9/19/2017	15:46:01.307	CB1C1ANXX	252	End chemistry	
9/19/2017	15:59:52.012	CB1C1ANXX	252	Start Imaging	
9/19/2017	16:16:13.302	CB1C1ANXX	252	End Imaging	
9/19/2017	16:16:24.529	CB1C1ANXX	253	Start chemistry	
9/19/2017	16:20:41.918	CB1C1ANXX	253	End chemistry	
9/19/2017	16:34:30.355	CB1C1ANXX	253	Start Imaging	
9/19/2017	16:51:07.959	CB1C1ANXX	253	End Imaging	
9/19/2017	16:51:19.693	CB1C1ANXX	254	Start chemistry	
9/19/2017	16:55:38.726	CB1C1ANXX	254	End chemistry	
9/19/2017	17:09:54.844	CB1C1ANXX	254	Start Imaging	
9/19/2017	17:26:13.253	CB1C1ANXX	254	End Imaging	
9/19/2017	17:26:25.745	CB1C1ANXX	255	Start chemistry	
9/19/2017	17:30:46.504	CB1C1ANXX	255	End chemistry	
9/19/2017	17:44:42.217	CB1C1ANXX	255	Start Imaging	
9/19/2017	18:00:34.129	CB1C1ANXX	255	End Imaging	
9/19/2017	18:00:46.457	CB1C1ANXX	256	Start chemistry	
9/19/2017	18:05:08.757	CB1C1ANXX	256	End chemistry	
9/19/2017	18:19:17.426	CB1C1ANXX	256	Start Imaging	
9/19/2017	18:35:40.298	CB1C1ANXX	256	End Imaging	
9/19/2017	18:35:53.473	CB1C1ANXX	257	Start chemistry	
9/19/2017	18:40:12.578	CB1C1ANXX	257	End chemistry	
9/19/2017	18:54:21.101	CB1C1ANXX	257	Start Imaging	
9/19/2017	19:10:33.795	CB1C1ANXX	257	End Imaging	
9/19/2017	19:10:46.750	CB1C1ANXX	258	Start chemistry	
9/19/2017	19:15:07.997	CB1C1ANXX	258	End chemistry	
9/19/2017	19:29:02.584	CB1C1ANXX	258	Start Imaging	
9/19/2017	19:45:35.021	CB1C1ANXX	258	End Imaging	
9/19/2017	19:45:47.618	CB1C1ANXX	259	Start chemistry	
9/19/2017	19:50:10.790	CB1C1ANXX	259	End chemistry	
9/19/2017	20:03:55.772	CB1C1ANXX	259	Start Imaging	
9/19/2017	20:20:23.123	CB1C1ANXX	259	End Imaging	
9/19/2017	20:20:34.915	CB1C1ANXX	260	Start chemistry	
9/19/2017	20:24:57.838	CB1C1ANXX	260	End chemistry	
9/19/2017	20:39:04.039	CB1C1ANXX	260	Start Imaging	
9/19/2017	20:55:41.124	CB1C1ANXX	260	End Imaging	
9/19/2017	20:55:52.294	CB1C1ANXX	261	Start chemistry	
9/19/2017	21:00:08.578	CB1C1ANXX	261	End chemistry	
9/19/2017	21:13:45.197	CB1C1ANXX	261	Start Imaging	
9/19/2017	21:30:01.982	CB1C1ANXX	261	End Imaging	
9/19/2017	21:30:16.623	CB1C1ANXX	262	Start chemistry	
9/19/2017	21:34:40.843	CB1C1ANXX	262	End chemistry	
9/19/2017	21:48:51.272	CB1C1ANXX	262	Start Imaging	
9/19/2017	22:05:28.884	CB1C1ANXX	262	End Imaging	
9/19/2017	22:05:43.359	CB1C1ANXX	263	Start chemistry	
9/19/2017	22:10:02.944	CB1C1ANXX	263	End chemistry	
9/19/2017	22:24:28.164	CB1C1ANXX	263	Start Imaging	
9/19/2017	22:41:10.233	CB1C1ANXX	263	End Imaging	
9/19/2017	22:41:22.628	CB1C1ANXX	264	Start chemistry	
9/19/2017	22:45:42.375	CB1C1ANXX	264	End chemistry	
9/19/2017	23:00:07.398	CB1C1ANXX	264	Start Imaging	
9/19/2017	23:16:43.764	CB1C1ANXX	264	End Imaging	
9/19/2017	23:16:56.660	CB1C1ANXX	265	Start chemistry	
9/19/2017	23:21:19.557	CB1C1ANXX	265	End chemistry	
9/19/2017	23:35:36.806	CB1C1ANXX	265	Start Imaging	
9/19/2017	23:52:36.843	CB1C1ANXX	265	End Imaging	
9/19/2017	23:52:49.700	CB1C1ANXX	266	Start chemistry	
9/19/2017	23:57:10.883	CB1C1ANXX	266	End chemistry	
9/20/2017	00:11:53.136	CB1C1ANXX	266	Start Imaging	
9/20/2017	00:28:19.368	CB1C1ANXX	266	End Imaging	
9/20/2017	00:28:31.935	CB1C1ANXX	267	Start chemistry	
9/20/2017	00:32:50.888	CB1C1ANXX	267	End chemistry	
9/20/2017	00:47:11.182	CB1C1ANXX	267	Start Imaging	
9/20/2017	01:04:08.449	CB1C1ANXX	267	End Imaging	
9/20/2017	01:04:20.666	CB1C1ANXX	268	Start chemistry	
9/20/2017	01:08:39.735	CB1C1ANXX	268	End chemistry	
9/20/2017	01:23:14.002	CB1C1ANXX	268	Start Imaging	
9/20/2017	01:39:35.473	CB1C1ANXX	268	End Imaging	
